customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,source,TotalSpend,TenureGroup,AvgSpendPerMonth
3606-TWKGI,1.0,1.0,0.0,0.0,0.18055555555555558,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8820895522388061,0.15526194322640202,1,kaggle,0.25001393427683927,,0.6187766705970342
7529-ZDFXI,1.0,1.0,1.0,0.0,0.7916666666666667,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7124378109452735,0.5661839372259405,0,kaggle,0.6139142470030461,0-1.6137012404433893m,0.6361147037970571
7605-BDWDC,0.0,0.0,0.0,0.0,0.43055555555555564,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3144278606965174,0.1732402492499423,0,kaggle,0.4623190890708482,,0.5522102058319255
1950-KSVVJ,0.0,0.0,1.0,0.0,0.625,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.9457711442786069,0.5785195015001153,0,kaggle,0.612667605230414,0-1.6137012404433893m,0.6488412594106141
0123-CRBRT,0.0,0.0,1.0,1.0,0.8472222222222223,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6950248756218904,0.6355815831987076,0,kaggle,0.6266652244406428,0-1.6137012404433893m,0.6356700733183759
6292-TOSSS,1.0,0.0,0.0,0.0,0.6944444444444445,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.06616915422885569,0.1357546734364182,0,kaggle,0.2788261639096722,0-1.6137012404433893m,0.6276395809304746
3197-ARFOY,0.0,1.0,0.0,0.0,0.2638888888888889,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.86318407960199,0.2294541887837526,0,kaggle,0.3206124437020901,,0.6136672824285501
6323-AYBRX,1.0,0.0,0.0,0.0,0.8194444444444443,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.010945273631840774,0.1247172859450727,1,kaggle,0.15029688611073047,0-1.6137012404433893m,0.6259400168598354
7014-ZZXAW,0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.05970149253731342,0.19780175398107547,0,kaggle,0.06005306924860583,0-1.6137012404433893m,0.6261687856036335
4385-GZQXV,0.0,1.0,0.0,0.0,0.22222222222222227,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7582089552238807,0.17221324717285946,1,kaggle,0.3338069420291609,,0.6173738387294816
7633-MVPUY,1.0,0.0,1.0,0.0,0.7916666666666667,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.41293532338308453,0.3959554581121625,0,kaggle,0.42581182775715665,0-1.6137012404433893m,0.6322742730129909
6366-ZGQGL,1.0,0.0,0.0,0.0,0.013888888888888907,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517412935323375,0.0006923609508423724,1,kaggle,0.7752270098239435,,0.623241711078973
4716-HHKQH,1.0,1.0,1.0,0.0,0.2777777777777778,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8835820895522387,0.24847103623355643,0,kaggle,0.32438740330998017,,0.6120351302645224
5940-AHUHD,1.0,0.0,0.0,0.0,0.013888888888888907,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5208955223880596,0.005977382875605815,1,kaggle,0.41065810219591575,,0.623148104094844
6432-TWQLB,1.0,0.0,1.0,0.0,0.06944444444444446,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6681592039800995,0.044114931917839835,1,kaggle,0.31379661436215955,,0.6223528198406708
4484-GLZOU,0.0,0.0,1.0,0.0,0.7222222222222223,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.863681592039801,0.6469016847449804,1,kaggle,0.6577896811862317,0-1.6137012404433893m,0.6416657862144417
3179-GBRWV,1.0,1.0,1.0,0.0,0.2916666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4646766169154229,0.152434802677129,0,kaggle,0.45658782580597235,,0.6157378437910433
8645-KWHJO,1.0,0.0,0.0,0.0,0.19444444444444448,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3656716417910447,0.08690860835448881,0,kaggle,0.5026346834456004,,0.6205982212538663
4130-MZLCC,0.0,0.0,0.0,0.0,0.06944444444444446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32139303482587056,0.026073159473805677,0,kaggle,0.5558323731012498,,0.6227190701988448
0314-TKOSI,0.0,0.0,0.0,0.0,0.08333333333333337,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3671641791044776,0.03509116085852757,0,kaggle,0.5214462003596725,,0.6225073209391301
8229-MYEJZ,0.0,0.0,0.0,0.0,0.13888888888888892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3278606965174129,0.05532540964689591,0,kaggle,0.5341125633850178,,0.6218643846380137
2080-SRCDE,0.0,0.0,0.0,1.0,0.013888888888888907,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.07114427860696516,0.0007615970459266094,0,kaggle,0.77045099793362,,0.6232404847866045
9577-WJVCQ,0.0,0.0,0.0,0.0,0.9444444444444445,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3601990049751244,0.4233729517655204,0,kaggle,0.36390977157019666,0-1.6137012404433893m,0.6299288022894608
9512-UIBFX,1.0,0.0,1.0,1.0,0.25000000000000006,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7651741293532338,0.2032252480960074,1,kaggle,0.3463204396157974,,0.6153511359707685
6202-DYYFX,0.0,0.0,0.0,0.0,0.3055555555555556,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.5746268656716418,0.20364643434110316,0,kaggle,0.42755704842089065,,0.6122657424870416
3808-HFKDE,0.0,0.0,0.0,0.0,0.2777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2597014925373134,0.10481767828294485,0,kaggle,0.5212038082505597,,0.6184871789708218
5583-SXDAG,1.0,0.0,1.0,0.0,0.013888888888888907,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5149253731343283,0.005908146780521579,1,kaggle,0.41543411408623915,,0.6231493303872124
3488-PGMQJ,1.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5597014925373134,0.06782252480960074,1,kaggle,0.3969108045998926,,0.6216966516842912
3580-REOAC,1.0,0.0,0.0,0.0,0.13888888888888892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2646766169154228,0.04807292868682206,1,kaggle,0.5701576220969865,,0.6220445163572895
7534-BFESC,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5756218905472636,0.19546503577198246,1,kaggle,0.4330477893690859,,0.6101743430771717
3727-OWVYD,1.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.427363184079602,0.23106392799446113,0,kaggle,0.4547553661754845,0-1.6137012404433893m,0.6725889400059376
2294-SALNE,1.0,0.0,1.0,1.0,0.3194444444444445,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.6820895522388059,0.2217862912531733,0,kaggle,0.40472830948640065,,0.6100135268235343
4847-TAJYI,0.0,1.0,0.0,0.0,0.08333333333333337,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7074626865671642,0.06335102700207708,0,kaggle,0.29260254236217415,,0.621911887892911
1563-IWQEX,0.0,0.0,0.0,0.0,0.1666666666666667,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.014427860696517397,0.023257558273713362,0,kaggle,0.690051126645952,,0.622598859078066
8203-XJZRC,1.0,0.0,0.0,0.0,0.013888888888888907,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019900497512437783,0.00016732056312023994,0,kaggle,0.8114450999922301,,0.6232510104627675
6556-DBKZF,0.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.5751243781094526,0.6251615508885299,0,kaggle,0.5677742510033932,0-1.6137012404433893m,0.6323159347532883
6851-WEFYX,1.0,1.0,1.0,0.0,0.4861111111111111,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8213930348258707,0.3944957304408031,0,kaggle,0.481170021137337,0-1.6137012404433893m,0.7071321285491253
2985-JUUBZ,1.0,0.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5601990049751243,0.3458285252711747,0,kaggle,0.4760785835498753,0-1.6137012404433893m,0.6486383948940805
6390-DSAZX,0.0,0.0,0.0,1.0,0.013888888888888907,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5507462686567164,0.006323563351027002,1,kaggle,0.3867780427442981,,0.6231419726330014
0895-LMRSF,1.0,0.0,0.0,0.0,0.3194444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.46417910447761196,0.17205169628432956,0,kaggle,0.4568022773077484,,0.612962410481755
8098-LLAZX,0.0,1.0,0.0,0.0,0.05555555555555555,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7681592039800994,0.04353796445880453,1,kaggle,0.23621188310589472,,0.6223972368999271
8266-VBFQL,1.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7179104477611941,0.03898569120701592,0,kaggle,0.2725658682750254,,0.6224863914030815
8181-YHCMF,0.0,0.0,1.0,1.0,0.9444444444444445,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.41840796019900495,0.4719824601892453,0,kaggle,0.4167958561739378,0-1.6137012404433893m,0.6306868757430467
2240-HSJQD,1.0,0.0,0.0,1.0,0.5277777777777778,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6328358208955224,0.3603623355642741,0,kaggle,0.4815374803837969,0-1.6137012404433893m,0.6590788074666835
1248-DYXUB,1.0,0.0,1.0,1.0,0.7222222222222223,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.06517412935323375,0.13966074313408725,0,kaggle,0.25809933826748865,0-1.6137012404433893m,0.6273072127431473
0265-EDXBD,1.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5636815920398011,0.26362220170782363,1,kaggle,0.45617637960247837,,0.2253820473473327
4115-BNPJY,1.0,0.0,1.0,1.0,0.4027777777777778,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5701492537313432,0.23489499192245558,0,kaggle,0.4479029894187366,,0.5842190792652695
3167-SNQPL,1.0,1.0,1.0,1.0,0.5277777777777778,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8248756218905473,0.42961573967228245,0,kaggle,0.509102659339487,0-1.6137012404433893m,0.6659149833406793
4091-TVOCN,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6019900497512438,0.42276136625894295,0,kaggle,0.5126034187508197,0-1.6137012404433893m,0.6383995635878116
1098-TDVUQ,0.0,0.0,0.0,0.0,0.013888888888888907,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.009950248756218825,5.1927071313177856e-05,0,kaggle,0.8194051198094361,,0.6232530542833817
7277-OZCGZ,0.0,0.0,0.0,0.0,0.3055555555555556,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7044776119402985,0.2154915762750981,0,kaggle,0.39321540303878455,,0.61163113485586
1557-EMYVT,0.0,0.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.96318407960199,0.5626932840987768,0,kaggle,0.5927553119695174,0-1.6137012404433893m,0.6528213768482348
2799-ARNLO,0.0,1.0,1.0,0.0,0.06944444444444446,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.508457711442786,0.03724901915531964,0,kaggle,0.42526501974988984,,0.6224921987745458
7563-BIUPC,1.0,0.0,0.0,0.0,0.06944444444444446,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6203980099502486,0.04578236787445188,1,kaggle,0.3471329598986771,,0.6223189706710154
5027-YOCXN,1.0,0.0,1.0,1.0,0.7083333333333334,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.9134328358208955,0.654004154165705,0,kaggle,0.6712011889199473,0-1.6137012404433893m,0.6428639164343001
3973-SKMLN,1.0,0.0,0.0,0.0,0.986111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.016417910447761162,0.15420032310177706,0,kaggle,0.01741625186186208,0-1.6137012404433893m,0.6255416220269636
2321-OMBXY,0.0,0.0,1.0,1.0,0.5277777777777778,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.617412935323383,0.35077890606969764,1,kaggle,0.47932369658165597,0-1.6137012404433893m,0.6581328032905018
2840-XANRC,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7452736318407961,0.2552792522501731,1,kaggle,0.39683239941164306,,0.6062041535044301
6745-JEFZB,1.0,0.0,1.0,0.0,0.4861111111111111,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7288557213930349,0.3712843295638126,0,kaggle,0.47496657944175047,0-1.6137012404433893m,0.7022261323792021
5020-ZSTTY,0.0,1.0,0.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.6388059701492538,0.499803831063928,1,kaggle,0.5542052663968394,0-1.6137012404433893m,0.6361879214378194
9880-TDQAC,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.41542288557213924,0.48986845141933993,0,kaggle,0.4092508798391152,0-1.6137012404433893m,0.6301912828621754
8705-WZCYL,1.0,0.0,0.0,0.0,0.013888888888888907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2641791044776119,0.0030002307869836137,0,kaggle,0.6160266134798266,,0.6232008346666896
7102-JJVTX,0.0,0.0,1.0,1.0,0.12500000000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.3019900497512437,0.04656127394414955,0,kaggle,0.5529719887764755,,0.6221338493296483
8626-PTQGE,1.0,0.0,0.0,0.0,0.9583333333333335,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41592039800995023,0.47979459958458337,0,kaggle,0.4133402365781715,0-1.6137012404433893m,0.630603505479458
4983-CLMLV,0.0,0.0,1.0,0.0,0.7222222222222223,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8402985074626866,0.5907339026078929,0,kaggle,0.6460853533873652,0-1.6137012404433893m,0.6400758332741807
5701-YVSVF,0.0,1.0,1.0,0.0,0.1527777777777778,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6432835820895523,0.09938264481883222,0,kaggle,0.3587734481563139,,0.6206521014646615
5804-LEPIM,0.0,1.0,0.0,0.0,0.027777777777777814,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5184079601990048,0.013876067389799218,1,kaggle,0.4140660673034417,,0.6229988472307676
5697-GOMBF,0.0,1.0,1.0,1.0,0.3888888888888889,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.17562189054726363,0.11018347565197323,0,kaggle,0.48914228287108347,,0.6090106787123052
2739-CACDQ,0.0,1.0,0.0,0.0,0.23611111111111113,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6407960199004975,0.16746480498499886,0,kaggle,0.38736265910740214,,0.61716044254091
9385-EHGDO,0.0,0.0,1.0,1.0,0.4861111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.01592039800995019,0.08314678052157859,0,kaggle,0.4271733969160754,0-1.6137012404433893m,0.6413249519849781
9498-FIMXL,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.009452736318407918,0.016518578352180933,0,kaggle,0.7388783242013789,,0.6228663305837605
2379-GYFLQ,1.0,0.0,0.0,0.0,0.6388888888888888,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.7626865671641792,0.5082102469420724,0,kaggle,0.5613537314501865,0-1.6137012404433893m,0.6441001885563025
0122-OAHPZ,0.0,0.0,0.0,0.0,0.09722222222222228,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.553233830845771,0.05682552504038772,1,kaggle,0.3986242748191088,,0.6220003863074264
2868-SNELZ,0.0,0.0,0.0,0.0,0.027777777777777814,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6203980099502486,0.015808908377567505,1,kaggle,0.33507666799256214,,0.6229634860474481
4322-RCYMT,1.0,0.0,1.0,1.0,0.9444444444444445,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.572636815920398,0.6087179783060235,1,kaggle,0.5569213794829954,0-1.6137012404433893m,0.6328192891289856
6680-NENYN,0.0,0.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8592039800995023,0.5470863143318717,1,kaggle,0.5645723683652347,0-1.6137012404433893m,0.6520055008881546
2088-IEBAU,0.0,0.0,0.0,0.0,0.9444444444444445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6955223880597016,0.707321717055158,0,kaggle,0.6685697803131155,0-1.6137012404433893m,0.6343570310069421
7982-VCELR,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.7616915422885572,0.4092834064158781,0,kaggle,0.4847896294553078,0-1.6137012404433893m,0.6862927140881458
1343-EHPYB,1.0,0.0,1.0,0.0,0.875,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8472636815920399,0.7597738287560581,1,kaggle,0.757415381525724,0-1.6137012404433893m,0.6371148082228009
6035-BXTTY,0.0,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3621890547263681,0.20901223171013153,0,kaggle,0.45808340576257134,,0.3071373486979824
6885-PKOAM,0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.6716417910447761,0.7160166166628202,0,kaggle,0.662849452992224,0-1.6137012404433893m,0.6336227952590209
7520-HQWJU,0.0,0.0,1.0,1.0,0.9166666666666667,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48955223880597015,0.5180994691899377,0,kaggle,0.4800701580706311,0-1.6137012404433893m,0.6318886210715463
9639-BUJXT,1.0,0.0,0.0,0.0,0.875,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.022388059701492522,0.15109046849757676,0,kaggle,0.11314380965928077,0-1.6137012404433893m,0.6260726847244839
5924-SNGKP,0.0,0.0,0.0,1.0,0.5694444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.019900497512437783,0.09764597276713594,0,kaggle,0.3596746430750885,0-1.6137012404433893m,0.6297198124510424
0021-IKXGC,0.0,1.0,0.0,0.0,0.013888888888888907,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.535820895522388,0.006150473113316408,0,kaggle,0.39871807247010693,,0.6231450383639228
2034-GDRCN,0.0,0.0,0.0,0.0,0.027777777777777814,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7179104477611941,0.017239787675975074,1,kaggle,0.2595550959685017,,0.6229373082162146
8966-SNIZF,0.0,0.0,1.0,0.0,0.9722222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.011940298507462657,0.14824601892453265,0,kaggle,0.024502797603972427,0-1.6137012404433893m,0.6255134730672722
6243-OZGFH,0.0,0.0,0.0,0.0,0.3194444444444445,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.26567164179104474,0.11286060466189708,0,kaggle,0.5042395219669215,,0.6164719925524844
4654-DLAMQ,0.0,1.0,1.0,0.0,0.8888888888888888,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.7835820895522387,0.7399146088160627,0,kaggle,0.7158567336505216,0-1.6137012404433893m,0.6363289135382695
0513-RBGPE,1.0,0.0,1.0,1.0,0.513888888888889,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.44328358208955215,0.2607835218093699,0,kaggle,0.45482711720839264,0-1.6137012404433893m,0.6548567328427666
5160-UXJED,1.0,0.0,0.0,1.0,0.23611111111111113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.26218905472636816,0.07645972767135933,0,kaggle,0.535766353360428,,0.6204501038033854
4115-NZRKS,0.0,1.0,0.0,0.0,0.09722222222222228,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7054726368159204,0.06410685437341335,0,kaggle,0.3001290243242595,,0.6218409223913632
0219-YTZUE,1.0,0.0,1.0,1.0,0.05555555555555555,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6621890547263681,0.040745441957073615,1,kaggle,0.31287919836356637,,0.6224519273682753
0623-IIHUG,0.0,1.0,0.0,0.0,0.2916666666666667,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.23532338308457704,0.0947726748211401,1,kaggle,0.5230935451353501,,0.6185554364566418
4572-DVCGN,0.0,0.0,0.0,0.0,0.13888888888888892,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6169154228855721,0.09545349642280176,1,kaggle,0.3692135152617593,,0.6208677131125057
3351-NGXYI,0.0,1.0,0.0,0.0,0.22222222222222227,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3567164179104477,0.10041541657050543,0,kaggle,0.5014194480612679,,0.6198106620966533
8984-EYLLL,1.0,0.0,1.0,0.0,0.8888888888888888,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8656716417910447,0.7852065543503346,0,kaggle,0.7820663538752513,0-1.6137012404433893m,0.6371245770403323
9057-MSWCO,1.0,1.0,1.0,0.0,0.37500000000000006,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.12437810945273625,0.09073390260789292,1,kaggle,0.5034842843423687,,0.613681679482875
9833-TGFHX,1.0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.7845771144278607,0.46133741057004385,0,kaggle,0.5361399515785726,0-1.6137012404433893m,0.6500393016805467
9294-TDIPC,1.0,0.0,0.0,1.0,0.06944444444444446,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019402985074626875,0.0074948072928686825,0,kaggle,0.7666153078998547,,0.6230962131963889
5229-DTFYB,0.0,0.0,0.0,0.0,0.5694444444444444,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8014925373134327,0.4546907454419571,0,kaggle,0.5316566072374218,0-1.6137012404433893m,0.6527110089239503
0104-PPXDV,1.0,0.0,1.0,0.0,0.8055555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.31890547263681585,0.32999653819524577,0,kaggle,0.3630869512168669,0-1.6137012404433893m,0.6304938127045652
5176-LMJXE,0.0,0.0,0.0,0.0,0.6527777777777778,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.02288557213930343,0.10695822755596586,0,kaggle,0.2930226386073438,0-1.6137012404433893m,0.6274373197918919
